Image Title,Metadata Key,Metadata Value,Depicts Statement
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",Permission,"This image from the <a href=""https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France"" class=""extiw"" title=""en:Bibliothèque nationale de France"">Bibliothèque nationale de France</a> (BnF) is a <a href=""//commons.wikimedia.org/wiki/Commons:When_to_use_the_PD-scan_tag"" title=""Commons:When to use the PD-scan tag"">reproduction by scanning of a bidimensional work that is now in the public domain</a> (<a href=""//commons.wikimedia.org/wiki/Template:PD-scan"" title=""Template:PD-scan""><span style=""font-family:monospace,monospace;"">{{PD-scan}}</span></a>). For this reason, it is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b>. <br>This image can also be seen on Gallica: <a rel=""nofollow"" class=""external text"" href=""http://visualiseur.bnf.fr/Visualiseur?Destination=Gallica&amp;O=btv1b104105736"">Image btv1b104105736</a>.
<hr>",
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",LicenseShortName,Public domain,
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",UsageTerms,Public domain,
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",AttributionRequired,false,
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",Copyrighted,False,
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",Restrictions,,
"File:Monnaie. Écu, Rouen, Louis XVI - btv1b104105736 (2 of 2).jpg",License,pd,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",DateTime,2019-03-02 12:46:45,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",ObjectName,"Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05)",
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",CommonsMetadataExtension,1.2,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Categories,Pieršamajski Pasiolak|Uploaded with VicuñaUploader,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Assessments,,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",ImageDescription,"Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня",
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",DateTimeOriginal,2014-04,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Credit,"<a rel=""nofollow"" class=""external free"" href=""https://fgb.by/viewtopic.php?t=4886&amp;postdays=0&amp;postorder=asc&amp;start=15&amp;sid=82bfc4915e1f2eea1c677231c2a72f5f"">https://fgb.by/viewtopic.php?t=4886&amp;postdays=0&amp;postorder=asc&amp;start=15&amp;sid=82bfc4915e1f2eea1c677231c2a72f5f</a>",
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Artist,"Валацуга (<a rel=""nofollow"" class=""external free"" href=""https://fgb.by/viewtopic.php?p=60985#60985"">https://fgb.by/viewtopic.php?p=60985#60985</a>)",
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",LicenseShortName,CC BY-SA 3.0,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",UsageTerms,Creative Commons Attribution-Share Alike 3.0,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",AttributionRequired,true,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",LicenseUrl,https://creativecommons.org/licenses/by-sa/3.0,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Copyrighted,True,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",Restrictions,,
"File:Першамайскі Пасёлак. Сядзіба Кашыцаў ""Обрын"". Капліца-пахавальня (05).jpg",License,cc-by-sa-3.0,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",DateTime,2023-09-12 22:18:29,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",ObjectName,"<div class=""fn"">
Monnaie : Bronze, Périnthe, Thrace, Géta</div>",
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",CommonsMetadataExtension,1.2,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Categories,Artworks without Wikidata item|Files from Gallica|Files from Gallica needing categories (objects)|Gallica scans|Objects from Gallica|Objects from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Assessments,,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Artist,"<div class=""fn value"">
<p>Geta (0189-0211 ; empereur romain). Autorité émettrice de monnaie
</p>
Périnthe (Thrace ; atelier monétaire). Atelier monétaire</div>",
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",ImageDescription,"Appartient à l’ensemble documentaire : MonnGre
Langue : grec ancien",
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Credit,Bibliothèque nationale de France,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Permission,"This image from the <a href=""https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France"" class=""extiw"" title=""en:Bibliothèque nationale de France"">Bibliothèque nationale de France</a> (BnF) is a <a href=""//commons.wikimedia.org/wiki/Commons:When_to_use_the_PD-scan_tag"" title=""Commons:When to use the PD-scan tag"">reproduction by scanning of a bidimensional work that is now in the public domain</a> (<a href=""//commons.wikimedia.org/wiki/Template:PD-scan"" title=""Template:PD-scan""><span style=""font-family:monospace,monospace;"">{{PD-scan}}</span></a>). For this reason, it is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b>. <br>This image can also be seen on Gallica: <a rel=""nofollow"" class=""external text"" href=""http://visualiseur.bnf.fr/Visualiseur?Destination=Gallica&amp;O=btv1b8587303z"">Image btv1b8587303z</a>.
<hr>",
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",LicenseShortName,Public domain,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",UsageTerms,Public domain,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",AttributionRequired,false,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Copyrighted,False,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",Restrictions,,
"File:Monnaie - Bronze, Périnthe, Thrace, Géta - btv1b8587303z (2 of 2).jpg",License,pd,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",DateTime,2021-02-10 17:35:04,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",ObjectName,"Paris, école Monge (album J David, 1890) - 8",
"File:Paris, école Monge (album J David, 1890) - 8.jpg",CommonsMetadataExtension,1.2,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Categories,CC-PD-Mark|PD-Art (PD-old)|Photographs of École Monge by Jules David,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Assessments,,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",ImageDescription,"Album École Monge par Jules David, ca. 1890. Vue 3 : Le bâtiment conçut par Hector Degeorge. Bâtiments du lycée Carnot aujourd'hui, Paris (17e arrond). BnF inv : PETFOL-VE-2036.",
"File:Paris, école Monge (album J David, 1890) - 8.jpg",DateTimeOriginal,"circa 1890<div style=""display: none;"">date QS:P,+1890-00-00T00:00:00Z/9,P1480,Q5727902</div>",
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Credit,"<a rel=""nofollow"" class=""external free"" href=""http://catalogue.bnf.fr/ark:/12148/cb403657382"">http://catalogue.bnf.fr/ark:/12148/cb403657382</a>",
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Artist,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jules_David_(photographer)"" class=""extiw"" title=""w:en:Jules David (photographer)""><span title=""French photographer (1848–1923)"">Jules David</span></a>
</bdi>",
"File:Paris, école Monge (album J David, 1890) - 8.jpg",LicenseShortName,Public domain,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",UsageTerms,Public domain,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",AttributionRequired,false,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Copyrighted,False,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",Restrictions,,
"File:Paris, école Monge (album J David, 1890) - 8.jpg",License,pd,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,DateTime,2023-10-30 12:54:08,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,ObjectName,"<div class=""fn"">
Archives de l'Opéra. Régie. Journal de régie. Deuxième série</div>",
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,CommonsMetadataExtension,1.2,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Categories,Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392|Artworks without Wikidata item|Files from Gallica|Files with no machine-readable author|Gallica scans|Manuscripts from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Assessments,,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,ImageDescription,"Sujet : Opéra national de Paris
<p>Journal contenant pour chaque jour les répétitions, les réglages, les représentations avec le programme et les distributions. Notes concernant les événements survenus au cours de la journée
Archives
</p>
Langue : français",
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,DateTimeOriginal,"between 1962 and 1964<div style=""display: none;"">date QS:P571,+1962-00-00T00:00:00Z/8,P1319,+1962-00-00T00:00:00Z/9,P1326,+1964-00-00T00:00:00Z/9</div>",
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Credit,Bibliothèque nationale de France,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Permission,"This image from the <a href=""https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France"" class=""extiw"" title=""en:Bibliothèque nationale de France"">Bibliothèque nationale de France</a> (BnF) is a <a href=""//commons.wikimedia.org/wiki/Commons:When_to_use_the_PD-scan_tag"" title=""Commons:When to use the PD-scan tag"">reproduction by scanning of a bidimensional work that is now in the public domain</a> (<a href=""//commons.wikimedia.org/wiki/Template:PD-scan"" title=""Template:PD-scan""><span style=""font-family:monospace,monospace;"">{{PD-scan}}</span></a>). For this reason, it is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b>. <br>This image can also be seen on Gallica: <a rel=""nofollow"" class=""external text"" href=""http://visualiseur.bnf.fr/Visualiseur?Destination=Gallica&amp;O=btv1b530988392"">Image btv1b530988392</a>.
<hr>",
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,LicenseShortName,Public domain,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,UsageTerms,Public domain,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,AttributionRequired,false,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Copyrighted,False,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,Restrictions,,
File:Archives de l'Opéra. Régie. Journal de régie. Deuxième série - btv1b530988392 (350 of 559).jpg,License,pd,
File:ISS053-E-265681 - View of Earth.jpg,DateTime,2021-04-04 10:56:02,
File:ISS053-E-265681 - View of Earth.jpg,ObjectName,ISS053-E-265681 - View of Earth,
File:ISS053-E-265681 - View of Earth.jpg,CommonsMetadataExtension,1.2,
File:ISS053-E-265681 - View of Earth.jpg,Categories,"Files from NASA with known IDs|Files with coordinates missing SDC location of creation|ISS Expedition 53 Crew Earth Observations (dump)|ISS photographs taken on 2017-11-09|Images from the Earth Science and Remote Sensing Unit, Lyndon B. Johnson Space Center|PD NASA|Pages with camera coordinates from SDC|Pages with maps|Taken with Nikon D4",
File:ISS053-E-265681 - View of Earth.jpg,Assessments,,
File:ISS053-E-265681 - View of Earth.jpg,GPSLatitude,15.000000,
File:ISS053-E-265681 - View of Earth.jpg,GPSLongitude,-107.800000,
File:ISS053-E-265681 - View of Earth.jpg,GPSMapDatum,WGS-84,
File:ISS053-E-265681 - View of Earth.jpg,ImageDescription,View of Earth taken during ISS Expedition 53.,
File:ISS053-E-265681 - View of Earth.jpg,DateTimeOriginal,2017-11-09 07:05:08,
File:ISS053-E-265681 - View of Earth.jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://eol.jsc.nasa.gov/SearchPhotos/photo.pl?mission=ISS053&amp;roll=E&amp;frame=265681"">JSC Gateway to Astronaut Photography of Earth</a>",
File:ISS053-E-265681 - View of Earth.jpg,Artist,"<a href=""https://en.wikipedia.org/wiki/en:Earth_Science_and_Remote_Sensing_Unit"" class=""extiw"" title=""w:en:Earth Science and Remote Sensing Unit"">Earth Science and Remote Sensing Unit</a>, <a href=""https://en.wikipedia.org/wiki/en:Johnson_Space_Center"" class=""extiw"" title=""w:en:Johnson Space Center""><span title=""NASA field center in Houston, Texas"">Lyndon B. Johnson Space Center</span></a>",
File:ISS053-E-265681 - View of Earth.jpg,LicenseShortName,Public domain,
File:ISS053-E-265681 - View of Earth.jpg,UsageTerms,Public domain,
File:ISS053-E-265681 - View of Earth.jpg,AttributionRequired,false,
File:ISS053-E-265681 - View of Earth.jpg,Copyrighted,False,
File:ISS053-E-265681 - View of Earth.jpg,Restrictions,,
File:ISS053-E-265681 - View of Earth.jpg,License,pd,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,DateTime,2018-06-05 01:57:56,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,ObjectName,"<div class=""fn"">
<div style=""font-weight:bold;display:inline-block;"">Allegory of Youth and Old Age</div></div>",
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,CommonsMetadataExtension,1.2,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Categories,Allegorical paintings by Angelo Caroselli|Allegories of old age|Allegories of youth|CC-PD-Mark|PD-Art (PD-old-100)|Paintings of Vanity|Paintings without Wikidata item,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Assessments,,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Artist,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelo_Caroselli"" class=""extiw"" title=""w:en:Angelo Caroselli""><span title=""Italian painter (1585-1652)"">Angelo Caroselli</span></a>
</bdi>",
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,DateTimeOriginal,"between 1600 and 1615<div style=""display: none;"">date QS:P571,+1650-00-00T00:00:00Z/7,P1319,+1600-00-00T00:00:00Z/9,P1326,+1615-00-00T00:00:00Z/9</div>",
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.christies.com/lotfinder/Lot/angelo-caroselli-rome-1585-1652-an-allegory-of-5986917-details.aspx"">Christie's</a>",
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,LicenseShortName,Public domain,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,UsageTerms,Public domain,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,AttributionRequired,false,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Copyrighted,False,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,Restrictions,,
File:Angelo Caroselli - Allegory of Youth and Old Age.jpg,License,pd,
File:Suhpalacsa larva1.jpg,DateTime,2011-12-12 17:37:38,
File:Suhpalacsa larva1.jpg,ObjectName,Suhpalacsa larva1,
File:Suhpalacsa larva1.jpg,CommonsMetadataExtension,1.2,
File:Suhpalacsa larva1.jpg,Categories,Flickr images uploaded by Flickr upload bot|Neuroptera larvae|Photographs by John Tann|Suhpalacsa,
File:Suhpalacsa larva1.jpg,Assessments,,
File:Suhpalacsa larva1.jpg,ImageDescription,"Larva of an owl-fly (Suhpalacsa). Wedderburn NSW Australia, May 2008.",
